insee,no_court,changements,date_notification,id_CAAU,a_compter_du,id_CAAU_old,jusqu_au
version=1.537,chrono=4336041454,dept=42,nb_communes=327,nb_CAAU=19,nb_chgts_pdaa=0,nb_chgts_caau=0,
42124,116000,0,01/01/2000,FR940C116,,,
42124,197,0,01/01/2000,FR920C197,,,
42124,116117,0,01/01/2000,FR420PDSA,,,
42124,1121,0,01/01/2000,FR790SNSA,,,
42124,1122,0,01/01/2000,FR790SNSB,,,
42124,116111,0,01/01/2000,FR750GPED,,,
42125,15,0,01/01/2000,FR420SAMB,,,
42125,17,0,01/01/2000,FR420PNAB,,,
42125,18,0,01/01/2000,FR420SDIB,,,
42125,112,0,01/01/2000,FR420SDIC,,,
42125,115,0,01/01/2000,FR420C115,,,
42125,191,0,01/01/2000,FR690C191,,,
42125,196,0,01/01/2000,FR620C196,,,
42125,114,0,01/01/2000,FR380C114,,,
42125,119,0,01/01/2000,FR750C119,,,
42125,116000,0,01/01/2000,FR940C116,,,
42125,197,0,01/01/2000,FR920C197,,,
42125,116117,0,01/01/2000,FR420PDSB,,,
42125,1121,0,01/01/2000,FR790SNSA,,,
42125,1122,0,01/01/2000,FR790SNSB,,,
42125,116111,0,01/01/2000,FR750GPED,,,
42126,15,0,01/01/2000,FR420SAMA,,,
42126,17,0,01/01/2000,FR420PNAB,,,
42126,18,0,01/01/2000,FR420SDIA,,,
42126,112,0,01/01/2000,FR420SDIC,,,
42126,115,0,01/01/2000,FR420C115,,,
42126,191,0,01/01/2000,FR690C191,,,
42126,196,0,01/01/2000,FR620C196,,,
42126,114,0,01/01/2000,FR380C114,,,
42126,119,0,01/01/2000,FR750C119,,,
42126,116000,0,01/01/2000,FR940C116,,,
42126,197,0,01/01/2000,FR920C197,,,
42126,116117,0,01/01/2000,FR420PDSA,,,
42126,1121,0,01/01/2000,FR790SNSA,,,
42126,1122,0,01/01/2000,FR790SNSB,,,
42126,116111,0,01/01/2000,FR750GPED,,,
42127,15,0,01/01/2000,FR420SAMB,,,
42127,17,0,01/01/2000,FR420PNAA,,,
42127,18,0,01/01/2000,FR420SDIB,,,
42127,112,0,01/01/2000,FR420SDIC,,,
42127,115,0,01/01/2000,FR420C115,,,
42127,191,0,01/01/2000,FR690C191,,,
42127,196,0,01/01/2000,FR620C196,,,
42127,114,0,01/01/2000,FR380C114,,,
42127,119,0,01/01/2000,FR750C119,,,
42127,116000,0,01/01/2000,FR940C116,,,
42127,197,0,01/01/2000,FR920C197,,,
42127,116117,0,01/01/2000,FR420PDSB,,,
42127,1121,0,01/01/2000,FR790SNSA,,,
42127,1122,0,01/01/2000,FR790SNSB,,,
42127,116111,0,01/01/2000,FR750GPED,,,
42128,15,0,01/01/2000,FR420SAMB,,,
42128,17,0,01/01/2000,FR420PNAB,,,
42128,18,0,01/01/2000,FR420SDIB,,,
42128,112,0,01/01/2000,FR420SDIC,,,
42128,115,0,01/01/2000,FR420C115,,,
42128,191,0,01/01/2000,FR690C191,,,
42128,196,0,01/01/2000,FR620C196,,,
42128,114,0,01/01/2000,FR380C114,,,
42128,119,0,01/01/2000,FR750C119,,,
42128,116000,0,01/01/2000,FR940C116,,,
42128,197,0,01/01/2000,FR920C197,,,
42128,116117,0,01/01/2000,FR420PDSB,,,
42128,1121,0,01/01/2000,FR790SNSA,,,
42128,1122,0,01/01/2000,FR790SNSB,,,
42128,116111,0,01/01/2000,FR750GPED,,,
42129,15,0,01/01/2000,FR420SAMA,,,
42129,17,0,01/01/2000,FR420PNAB,,,
42129,18,0,01/01/2000,FR420SDIA,,,
42129,112,0,01/01/2000,FR420SDIC,,,
42129,115,0,01/01/2000,FR420C115,,,
42129,191,0,01/01/2000,FR690C191,,,
42129,196,0,01/01/2000,FR620C196,,,
42129,114,0,01/01/2000,FR380C114,,,
42129,119,0,01/01/2000,FR750C119,,,
42129,116000,0,01/01/2000,FR940C116,,,
42129,197,0,01/01/2000,FR920C197,,,
42129,116117,0,01/01/2000,FR420PDSA,,,
42129,1121,0,01/01/2000,FR790SNSA,,,
42129,1122,0,01/01/2000,FR790SNSB,,,
42129,116111,0,01/01/2000,FR750GPED,,,
42130,15,0,01/01/2000,FR420SAMA,,,
42130,17,0,01/01/2000,FR420PNAB,,,
42130,18,0,01/01/2000,FR420SDIA,,,
42130,112,0,01/01/2000,FR420SDIC,,,
42130,115,0,01/01/2000,FR420C115,,,
42130,191,0,01/01/2000,FR690C191,,,
42130,196,0,01/01/2000,FR620C196,,,
42130,114,0,01/01/2000,FR380C114,,,
42130,119,0,01/01/2000,FR750C119,,,
42130,116000,0,01/01/2000,FR940C116,,,
42130,197,0,01/01/2000,FR920C197,,,
42130,116117,0,01/01/2000,FR420PDSA,,,
42130,1121,0,01/01/2000,FR790SNSA,,,
42130,1122,0,01/01/2000,FR790SNSB,,,
42130,116111,0,01/01/2000,FR750GPED,,,
42131,15,0,01/01/2000,FR420SAMB,,,
42131,17,0,01/01/2000,FR420PNAB,,,
42131,18,0,01/01/2000,FR420SDIB,,,
42131,112,0,01/01/2000,FR420SDIC,,,
42131,115,0,01/01/2000,FR420C115,,,
42131,191,0,01/01/2000,FR690C191,,,
42131,196,0,01/01/2000,FR620C196,,,
42131,114,0,01/01/2000,FR380C114,,,
42131,119,0,01/01/2000,FR750C119,,,
42131,116000,0,01/01/2000,FR940C116,,,
42131,197,0,01/01/2000,FR920C197,,,
42131,116117,0,01/01/2000,FR420PDSB,,,
42131,1121,0,01/01/2000,FR790SNSA,,,
42131,1122,0,01/01/2000,FR790SNSB,,,
42131,116111,0,01/01/2000,FR750GPED,,,
42132,15,0,01/01/2000,FR420SAMA,,,
42132,17,0,01/01/2000,FR420PNAB,,,
42132,18,0,01/01/2000,FR420SDIA,,,
42132,112,0,01/01/2000,FR420SDIC,,,
42132,115,0,01/01/2000,FR420C115,,,
42132,191,0,01/01/2000,FR690C191,,,
42132,196,0,01/01/2000,FR620C196,,,
42132,114,0,01/01/2000,FR380C114,,,
42132,119,0,01/01/2000,FR750C119,,,
42132,116000,0,01/01/2000,FR940C116,,,
42132,197,0,01/01/2000,FR920C197,,,
42132,116117,0,01/01/2000,FR420PDSA,,,
42132,1121,0,01/01/2000,FR790SNSA,,,
42132,1122,0,01/01/2000,FR790SNSB,,,
42132,116111,0,01/01/2000,FR750GPED,,,
42133,15,0,01/01/2000,FR420SAMA,,,
42133,17,0,01/01/2000,FR420PNAB,,,
42133,18,0,01/01/2000,FR420SDIA,,,
42133,112,0,01/01/2000,FR420SDIC,,,
42133,115,0,01/01/2000,FR420C115,,,
42133,191,0,01/01/2000,FR690C191,,,
42133,196,0,01/01/2000,FR620C196,,,
42133,114,0,01/01/2000,FR380C114,,,
42133,119,0,01/01/2000,FR750C119,,,
42133,116000,0,01/01/2000,FR940C116,,,
42133,197,0,01/01/2000,FR920C197,,,
42133,116117,0,01/01/2000,FR420PDSA,,,
42133,1121,0,01/01/2000,FR790SNSA,,,
42133,1122,0,01/01/2000,FR790SNSB,,,
42133,116111,0,01/01/2000,FR750GPED,,,
42134,15,0,01/01/2000,FR420SAMA,,,
42134,17,0,01/01/2000,FR420PNAB,,,
42134,18,0,01/01/2000,FR420SDIA,,,
42134,112,0,01/01/2000,FR420SDIC,,,
42134,115,0,01/01/2000,FR420C115,,,
42134,191,0,01/01/2000,FR690C191,,,
42134,196,0,01/01/2000,FR620C196,,,
42134,114,0,01/01/2000,FR380C114,,,
42134,119,0,01/01/2000,FR750C119,,,
42134,116000,0,01/01/2000,FR940C116,,,
42134,197,0,01/01/2000,FR920C197,,,
42134,116117,0,01/01/2000,FR420PDSA,,,
42134,1121,0,01/01/2000,FR790SNSA,,,
42134,1122,0,01/01/2000,FR790SNSB,,,
42134,116111,0,01/01/2000,FR750GPED,,,
42135,15,0,01/01/2000,FR420SAMA,,,
42135,17,0,01/01/2000,FR420PNAB,,,
42135,18,0,01/01/2000,FR420SDIA,,,
42135,112,0,01/01/2000,FR420SDIC,,,
42135,115,0,01/01/2000,FR420C115,,,
42135,191,0,01/01/2000,FR690C191,,,
42135,196,0,01/01/2000,FR620C196,,,
42135,114,0,01/01/2000,FR380C114,,,
42135,119,0,01/01/2000,FR750C119,,,
42135,116000,0,01/01/2000,FR940C116,,,
42135,197,0,01/01/2000,FR920C197,,,
42135,116117,0,01/01/2000,FR420PDSA,,,
42135,1121,0,01/01/2000,FR790SNSA,,,
42135,1122,0,01/01/2000,FR790SNSB,,,
42135,116111,0,01/01/2000,FR750GPED,,,
42136,15,0,01/01/2000,FR420SAMA,,,
42136,17,0,01/01/2000,FR420PNAB,,,
42136,18,0,01/01/2000,FR420SDIA,,,
42136,112,0,01/01/2000,FR420SDIC,,,
42136,115,0,01/01/2000,FR420C115,,,
42136,191,0,01/01/2000,FR690C191,,,
42136,196,0,01/01/2000,FR620C196,,,
42136,114,0,01/01/2000,FR380C114,,,
42136,119,0,01/01/2000,FR750C119,,,
42136,116000,0,01/01/2000,FR940C116,,,
42136,197,0,01/01/2000,FR920C197,,,
42136,116117,0,01/01/2000,FR420PDSA,,,
42136,1121,0,01/01/2000,FR790SNSA,,,
42136,1122,0,01/01/2000,FR790SNSB,,,
42136,116111,0,01/01/2000,FR750GPED,,,
42137,15,0,01/01/2000,FR420SAMA,,,
42137,17,0,01/01/2000,FR420PNAB,,,
42137,18,0,01/01/2000,FR420SDIA,,,
42137,112,0,01/01/2000,FR420SDIC,,,
42137,115,0,01/01/2000,FR420C115,,,
42137,191,0,01/01/2000,FR690C191,,,
42137,196,0,01/01/2000,FR620C196,,,
42137,114,0,01/01/2000,FR380C114,,,
42137,119,0,01/01/2000,FR750C119,,,
42137,116000,0,01/01/2000,FR940C116,,,
42137,197,0,01/01/2000,FR920C197,,,
42137,116117,0,01/01/2000,FR420PDSA,,,
42137,1121,0,01/01/2000,FR790SNSA,,,
42137,1122,0,01/01/2000,FR790SNSB,,,
42137,116111,0,01/01/2000,FR750GPED,,,
42138,15,0,01/01/2000,FR420SAMA,,,
42138,17,0,01/01/2000,FR420PNAB,,,
42138,18,0,01/01/2000,FR420SDIA,,,
42138,112,0,01/01/2000,FR420SDIC,,,
42138,115,0,01/01/2000,FR420C115,,,
42138,191,0,01/01/2000,FR690C191,,,
42138,196,0,01/01/2000,FR620C196,,,
42138,114,0,01/01/2000,FR380C114,,,
42138,119,0,01/01/2000,FR750C119,,,
42138,116000,0,01/01/2000,FR940C116,,,
42138,197,0,01/01/2000,FR920C197,,,
42138,116117,0,01/01/2000,FR420PDSA,,,
42138,1121,0,01/01/2000,FR790SNSA,,,
42138,1122,0,01/01/2000,FR790SNSB,,,
42138,116111,0,01/01/2000,FR750GPED,,,
42139,15,0,01/01/2000,FR420SAMA,,,
42139,17,0,01/01/2000,FR420PNAB,,,
42139,18,0,01/01/2000,FR420SDIA,,,
42139,112,0,01/01/2000,FR420SDIC,,,
42139,115,0,01/01/2000,FR420C115,,,
42139,191,0,01/01/2000,FR690C191,,,
42139,196,0,01/01/2000,FR620C196,,,
42139,114,0,01/01/2000,FR380C114,,,
42139,119,0,01/01/2000,FR750C119,,,
42139,116000,0,01/01/2000,FR940C116,,,
42139,197,0,01/01/2000,FR920C197,,,
42139,116117,0,01/01/2000,FR420PDSA,,,
42139,1121,0,01/01/2000,FR790SNSA,,,
42139,1122,0,01/01/2000,FR790SNSB,,,
42139,116111,0,01/01/2000,FR750GPED,,,
42140,15,0,01/01/2000,FR420SAMA,,,
42140,17,0,01/01/2000,FR420PNAB,,,
42140,18,0,01/01/2000,FR420SDIA,,,
42140,112,0,01/01/2000,FR420SDIC,,,
42140,115,0,01/01/2000,FR420C115,,,
42140,191,0,01/01/2000,FR690C191,,,
42140,196,0,01/01/2000,FR620C196,,,
42140,114,0,01/01/2000,FR380C114,,,
42140,119,0,01/01/2000,FR750C119,,,
42140,116000,0,01/01/2000,FR940C116,,,
42140,197,0,01/01/2000,FR920C197,,,
42140,116117,0,01/01/2000,FR420PDSA,,,
42140,1121,0,01/01/2000,FR790SNSA,,,
42140,1122,0,01/01/2000,FR790SNSB,,,
42140,116111,0,01/01/2000,FR750GPED,,,
42141,15,0,01/01/2000,FR420SAMB,,,
42141,17,0,01/01/2000,FR420PNAB,,,
42141,18,0,01/01/2000,FR420SDIB,,,
42141,112,0,01/01/2000,FR420SDIC,,,
42141,115,0,01/01/2000,FR420C115,,,
42141,191,0,01/01/2000,FR690C191,,,
42141,196,0,01/01/2000,FR620C196,,,
42141,114,0,01/01/2000,FR380C114,,,
42141,119,0,01/01/2000,FR750C119,,,
42141,116000,0,01/01/2000,FR940C116,,,
42141,197,0,01/01/2000,FR920C197,,,
42141,116117,0,01/01/2000,FR420PDSB,,,
42141,1121,0,01/01/2000,FR790SNSA,,,
42141,1122,0,01/01/2000,FR790SNSB,,,
42141,116111,0,01/01/2000,FR750GPED,,,
42142,15,0,01/01/2000,FR420SAMA,,,
42142,17,0,01/01/2000,FR420PNAB,,,
42142,18,0,01/01/2000,FR420SDIA,,,
42142,112,0,01/01/2000,FR420SDIC,,,
42142,115,0,01/01/2000,FR420C115,,,
42142,191,0,01/01/2000,FR690C191,,,
42142,196,0,01/01/2000,FR620C196,,,
42142,114,0,01/01/2000,FR380C114,,,
42142,119,0,01/01/2000,FR750C119,,,
42142,116000,0,01/01/2000,FR940C116,,,
42142,197,0,01/01/2000,FR920C197,,,
42142,116117,0,01/01/2000,FR420PDSA,,,
42142,1121,0,01/01/2000,FR790SNSA,,,
42142,1122,0,01/01/2000,FR790SNSB,,,
42142,116111,0,01/01/2000,FR750GPED,,,
42143,15,0,01/01/2000,FR420SAMA,,,
42143,17,0,01/01/2000,FR420PNAB,,,
42143,18,0,01/01/2000,FR420SDIB,,,
42143,112,0,01/01/2000,FR420SDIC,,,
42143,115,0,01/01/2000,FR420C115,,,
42143,191,0,01/01/2000,FR690C191,,,
42143,196,0,01/01/2000,FR620C196,,,
42143,114,0,01/01/2000,FR380C114,,,
42143,119,0,01/01/2000,FR750C119,,,
42143,116000,0,01/01/2000,FR940C116,,,
42143,197,0,01/01/2000,FR920C197,,,
42143,116117,0,01/01/2000,FR420PDSA,,,
42143,1121,0,01/01/2000,FR790SNSA,,,
42143,1122,0,01/01/2000,FR790SNSB,,,
42143,116111,0,01/01/2000,FR750GPED,,,
42145,15,0,01/01/2000,FR420SAMB,,,
42145,17,0,01/01/2000,FR420PNAB,,,
42145,18,0,01/01/2000,FR420SDIB,,,
42145,112,0,01/01/2000,FR420SDIC,,,
42145,115,0,01/01/2000,FR420C115,,,
42145,191,0,01/01/2000,FR690C191,,,
42145,196,0,01/01/2000,FR620C196,,,
42145,114,0,01/01/2000,FR380C114,,,
42145,119,0,01/01/2000,FR750C119,,,
42145,116000,0,01/01/2000,FR940C116,,,
42145,197,0,01/01/2000,FR920C197,,,
42145,116117,0,01/01/2000,FR420PDSB,,,
42145,1121,0,01/01/2000,FR790SNSA,,,
42145,1122,0,01/01/2000,FR790SNSB,,,
42145,116111,0,01/01/2000,FR750GPED,,,
42146,15,0,01/01/2000,FR420SAMA,,,
42146,17,0,01/01/2000,FR420PNAB,,,
42146,18,0,01/01/2000,FR420SDIA,,,
42146,112,0,01/01/2000,FR420SDIC,,,
42146,115,0,01/01/2000,FR420C115,,,
42146,191,0,01/01/2000,FR690C191,,,
42146,196,0,01/01/2000,FR620C196,,,
42146,114,0,01/01/2000,FR380C114,,,
42146,119,0,01/01/2000,FR750C119,,,
42146,116000,0,01/01/2000,FR940C116,,,
42146,197,0,01/01/2000,FR920C197,,,
42146,116117,0,01/01/2000,FR420PDSA,,,
42146,1121,0,01/01/2000,FR790SNSA,,,
42146,1122,0,01/01/2000,FR790SNSB,,,
42146,116111,0,01/01/2000,FR750GPED,,,
42147,15,0,01/01/2000,FR420SAMA,,,
42147,17,0,01/01/2000,FR420PNAB,,,
42147,18,0,01/01/2000,FR420SDIA,,,
42147,112,0,01/01/2000,FR420SDIC,,,
42147,115,0,01/01/2000,FR420C115,,,
42147,191,0,01/01/2000,FR690C191,,,
42147,196,0,01/01/2000,FR620C196,,,
42147,114,0,01/01/2000,FR380C114,,,
42147,119,0,01/01/2000,FR750C119,,,
42147,116000,0,01/01/2000,FR940C116,,,
42147,197,0,01/01/2000,FR920C197,,,
42147,116117,0,01/01/2000,FR420PDSA,,,
42147,1121,0,01/01/2000,FR790SNSA,,,
42147,1122,0,01/01/2000,FR790SNSB,,,
42147,116111,0,01/01/2000,FR750GPED,,,
42148,15,0,01/01/2000,FR420SAMA,,,
42148,17,0,01/01/2000,FR420PNAB,,,
42148,18,0,01/01/2000,FR420SDIA,,,
42148,112,0,01/01/2000,FR420SDIC,,,
42148,115,0,01/01/2000,FR420C115,,,
42148,191,0,01/01/2000,FR690C191,,,
42148,196,0,01/01/2000,FR620C196,,,
42148,114,0,01/01/2000,FR380C114,,,
42148,119,0,01/01/2000,FR750C119,,,
42148,116000,0,01/01/2000,FR940C116,,,
42148,197,0,01/01/2000,FR920C197,,,
42148,116117,0,01/01/2000,FR420PDSA,,,
42148,1121,0,01/01/2000,FR790SNSA,,,
42148,1122,0,01/01/2000,FR790SNSB,,,
42148,116111,0,01/01/2000,FR750GPED,,,
42149,15,0,01/01/2000,FR420SAMA,,,
42149,17,0,01/01/2000,FR420PNAB,,,
42149,18,0,01/01/2000,FR420SDIA,,,
42149,112,0,01/01/2000,FR420SDIC,,,
42149,115,0,01/01/2000,FR420C115,,,
42149,191,0,01/01/2000,FR690C191,,,
42149,196,0,01/01/2000,FR620C196,,,
42149,114,0,01/01/2000,FR380C114,,,
42149,119,0,01/01/2000,FR750C119,,,
42149,116000,0,01/01/2000,FR940C116,,,
42149,197,0,01/01/2000,FR920C197,,,
42149,116117,0,01/01/2000,FR420PDSA,,,
42149,1121,0,01/01/2000,FR790SNSA,,,
42149,1122,0,01/01/2000,FR790SNSB,,,
42149,116111,0,01/01/2000,FR750GPED,,,
42150,15,0,01/01/2000,FR420SAMA,,,
42150,17,0,01/01/2000,FR420PNAB,,,
42150,18,0,01/01/2000,FR420SDIA,,,
42150,112,0,01/01/2000,FR420SDIC,,,
42150,115,0,01/01/2000,FR420C115,,,
42150,191,0,01/01/2000,FR690C191,,,
42150,196,0,01/01/2000,FR620C196,,,
42150,114,0,01/01/2000,FR380C114,,,
42150,119,0,01/01/2000,FR750C119,,,
42150,116000,0,01/01/2000,FR940C116,,,
42150,197,0,01/01/2000,FR920C197,,,
42150,116117,0,01/01/2000,FR420PDSA,,,
42150,1121,0,01/01/2000,FR790SNSA,,,
42150,1122,0,01/01/2000,FR790SNSB,,,
42150,116111,0,01/01/2000,FR750GPED,,,
42151,15,0,01/01/2000,FR420SAMA,,,
42151,17,0,01/01/2000,FR420PNAB,,,
42151,18,0,01/01/2000,FR420SDIA,,,
42151,112,0,01/01/2000,FR420SDIC,,,
42151,115,0,01/01/2000,FR420C115,,,
42151,191,0,01/01/2000,FR690C191,,,
42151,196,0,01/01/2000,FR620C196,,,
42151,114,0,01/01/2000,FR380C114,,,
42151,119,0,01/01/2000,FR750C119,,,
42151,116000,0,01/01/2000,FR940C116,,,
42151,197,0,01/01/2000,FR920C197,,,
42151,116117,0,01/01/2000,FR420PDSA,,,
42151,1121,0,01/01/2000,FR790SNSA,,,
42151,1122,0,01/01/2000,FR790SNSB,,,
42151,116111,0,01/01/2000,FR750GPED,,,
42152,15,0,01/01/2000,FR420SAMB,,,
42152,17,0,01/01/2000,FR420PNAB,,,
42152,18,0,01/01/2000,FR420SDIB,,,
42152,112,0,01/01/2000,FR420SDIC,,,
42152,115,0,01/01/2000,FR420C115,,,
42152,191,0,01/01/2000,FR690C191,,,
42152,196,0,01/01/2000,FR620C196,,,
42152,114,0,01/01/2000,FR380C114,,,
42152,119,0,01/01/2000,FR750C119,,,
42152,116000,0,01/01/2000,FR940C116,,,
42152,197,0,01/01/2000,FR920C197,,,
42152,116117,0,01/01/2000,FR420PDSB,,,
42152,1121,0,01/01/2000,FR790SNSA,,,
42152,1122,0,01/01/2000,FR790SNSB,,,
42152,116111,0,01/01/2000,FR750GPED,,,
42153,15,0,01/01/2000,FR420SAMB,,,
42153,17,0,01/01/2000,FR420PNAB,,,
42153,18,0,01/01/2000,FR420SDIB,,,
42153,112,0,01/01/2000,FR420SDIC,,,
42153,115,0,01/01/2000,FR420C115,,,
42153,191,0,01/01/2000,FR690C191,,,
42153,196,0,01/01/2000,FR620C196,,,
42153,114,0,01/01/2000,FR380C114,,,
42153,119,0,01/01/2000,FR750C119,,,
42153,116000,0,01/01/2000,FR940C116,,,
42153,197,0,01/01/2000,FR920C197,,,
42153,116117,0,01/01/2000,FR420PDSB,,,
42153,1121,0,01/01/2000,FR790SNSA,,,
42153,1122,0,01/01/2000,FR790SNSB,,,
42153,116111,0,01/01/2000,FR750GPED,,,
42154,15,0,01/01/2000,FR420SAMA,,,
42154,17,0,01/01/2000,FR420PNAB,,,
42154,18,0,01/01/2000,FR420SDIB,,,
42154,112,0,01/01/2000,FR420SDIC,,,
42154,115,0,01/01/2000,FR420C115,,,
42154,191,0,01/01/2000,FR690C191,,,
42154,196,0,01/01/2000,FR620C196,,,
42154,114,0,01/01/2000,FR380C114,,,
42154,119,0,01/01/2000,FR750C119,,,
42154,116000,0,01/01/2000,FR940C116,,,
42154,197,0,01/01/2000,FR920C197,,,
42154,116117,0,01/01/2000,FR420PDSA,,,
42154,1121,0,01/01/2000,FR790SNSA,,,
42154,1122,0,01/01/2000,FR790SNSB,,,
42154,116111,0,01/01/2000,FR750GPED,,,
42155,15,0,01/01/2000,FR420SAMA,,,
42155,17,0,01/01/2000,FR420PNAB,,,
42155,18,0,01/01/2000,FR420SDIB,,,
42155,112,0,01/01/2000,FR420SDIC,,,
42155,115,0,01/01/2000,FR420C115,,,
42155,191,0,01/01/2000,FR690C191,,,
42155,196,0,01/01/2000,FR620C196,,,
42155,114,0,01/01/2000,FR380C114,,,
42155,119,0,01/01/2000,FR750C119,,,
42155,116000,0,01/01/2000,FR940C116,,,
42155,197,0,01/01/2000,FR920C197,,,
42155,116117,0,01/01/2000,FR420PDSA,,,
42155,1121,0,01/01/2000,FR790SNSA,,,
42155,1122,0,01/01/2000,FR790SNSB,,,
42155,116111,0,01/01/2000,FR750GPED,,,
42156,15,0,01/01/2000,FR420SAMB,,,
42156,17,0,01/01/2000,FR420PNAB,,,
42156,18,0,01/01/2000,FR420SDIB,,,
42156,112,0,01/01/2000,FR420SDIC,,,
42156,115,0,01/01/2000,FR420C115,,,
42156,191,0,01/01/2000,FR690C191,,,
42156,196,0,01/01/2000,FR620C196,,,
42156,114,0,01/01/2000,FR380C114,,,
42156,119,0,01/01/2000,FR750C119,,,
42156,116000,0,01/01/2000,FR940C116,,,
42156,197,0,01/01/2000,FR920C197,,,
42156,116117,0,01/01/2000,FR420PDSB,,,
42156,1121,0,01/01/2000,FR790SNSA,,,
42156,1122,0,01/01/2000,FR790SNSB,,,
42156,116111,0,01/01/2000,FR750GPED,,,
42157,15,0,01/01/2000,FR420SAMB,,,
42157,17,0,01/01/2000,FR420PNAB,,,
42157,18,0,01/01/2000,FR420SDIB,,,
42157,112,0,01/01/2000,FR420SDIC,,,
42157,115,0,01/01/2000,FR420C115,,,
42157,191,0,01/01/2000,FR690C191,,,
42157,196,0,01/01/2000,FR620C196,,,
42157,114,0,01/01/2000,FR380C114,,,
42157,119,0,01/01/2000,FR750C119,,,
42157,116000,0,01/01/2000,FR940C116,,,
42157,197,0,01/01/2000,FR920C197,,,
42157,116117,0,01/01/2000,FR420PDSB,,,
42157,1121,0,01/01/2000,FR790SNSA,,,
42157,1122,0,01/01/2000,FR790SNSB,,,
42157,116111,0,01/01/2000,FR750GPED,,,
42158,15,0,01/01/2000,FR420SAMB,,,
42158,17,0,01/01/2000,FR420PNAB,,,
42158,18,0,01/01/2000,FR420SDIB,,,
42158,112,0,01/01/2000,FR420SDIC,,,
42158,115,0,01/01/2000,FR420C115,,,
42158,191,0,01/01/2000,FR690C191,,,
42158,196,0,01/01/2000,FR620C196,,,
42158,114,0,01/01/2000,FR380C114,,,
42158,119,0,01/01/2000,FR750C119,,,
42158,116000,0,01/01/2000,FR940C116,,,
42158,197,0,01/01/2000,FR920C197,,,
42158,116117,0,01/01/2000,FR420PDSB,,,
42158,1121,0,01/01/2000,FR790SNSA,,,
42158,1122,0,01/01/2000,FR790SNSB,,,
42158,116111,0,01/01/2000,FR750GPED,,,
42159,15,0,01/01/2000,FR420SAMA,,,
42159,17,0,01/01/2000,FR420PNAB,,,
42159,18,0,01/01/2000,FR420SDIA,,,
42159,112,0,01/01/2000,FR420SDIC,,,
42159,115,0,01/01/2000,FR420C115,,,
42159,191,0,01/01/2000,FR690C191,,,
42159,196,0,01/01/2000,FR620C196,,,
42159,114,0,01/01/2000,FR380C114,,,
42159,119,0,01/01/2000,FR750C119,,,
42159,116000,0,01/01/2000,FR940C116,,,
42159,197,0,01/01/2000,FR920C197,,,
42159,116117,0,01/01/2000,FR420PDSA,,,
42159,1121,0,01/01/2000,FR790SNSA,,,
42159,1122,0,01/01/2000,FR790SNSB,,,
42159,116111,0,01/01/2000,FR750GPED,,,
42160,15,0,01/01/2000,FR420SAMB,,,
42160,17,0,01/01/2000,FR420PNAB,,,
42160,18,0,01/01/2000,FR420SDIB,,,
42160,112,0,01/01/2000,FR420SDIC,,,
42160,115,0,01/01/2000,FR420C115,,,
42160,191,0,01/01/2000,FR690C191,,,
42160,196,0,01/01/2000,FR620C196,,,
42160,114,0,01/01/2000,FR380C114,,,
42160,119,0,01/01/2000,FR750C119,,,
42160,116000,0,01/01/2000,FR940C116,,,
42160,197,0,01/01/2000,FR920C197,,,
42160,116117,0,01/01/2000,FR420PDSB,,,
42160,1121,0,01/01/2000,FR790SNSA,,,
42160,1122,0,01/01/2000,FR790SNSB,,,
42160,116111,0,01/01/2000,FR750GPED,,,
42161,15,0,01/01/2000,FR420SAMB,,,
42161,17,0,01/01/2000,FR420PNAB,,,
42161,18,0,01/01/2000,FR420SDIB,,,
42161,112,0,01/01/2000,FR420SDIC,,,
42161,115,0,01/01/2000,FR420C115,,,
42161,191,0,01/01/2000,FR690C191,,,
42161,196,0,01/01/2000,FR620C196,,,
42161,114,0,01/01/2000,FR380C114,,,
42161,119,0,01/01/2000,FR750C119,,,
42161,116000,0,01/01/2000,FR940C116,,,
42161,197,0,01/01/2000,FR920C197,,,
42161,116117,0,01/01/2000,FR420PDSB,,,
42161,1121,0,01/01/2000,FR790SNSA,,,
42161,1122,0,01/01/2000,FR790SNSB,,,
42161,116111,0,01/01/2000,FR750GPED,,,
42162,15,0,01/01/2000,FR420SAMB,,,
42162,17,0,01/01/2000,FR420PNAB,,,
42162,18,0,01/01/2000,FR420SDIB,,,
42162,112,0,01/01/2000,FR420SDIC,,,
42162,115,0,01/01/2000,FR420C115,,,
42162,191,0,01/01/2000,FR690C191,,,
42162,196,0,01/01/2000,FR620C196,,,
42162,114,0,01/01/2000,FR380C114,,,
42162,119,0,01/01/2000,FR750C119,,,
42162,116000,0,01/01/2000,FR940C116,,,
42162,197,0,01/01/2000,FR920C197,,,
42162,116117,0,01/01/2000,FR420PDSB,,,
42162,1121,0,01/01/2000,FR790SNSA,,,
42162,1122,0,01/01/2000,FR790SNSB,,,
42162,116111,0,01/01/2000,FR750GPED,,,
42163,15,0,01/01/2000,FR420SAMB,,,
42163,17,0,01/01/2000,FR420PNAB,,,
42163,18,0,01/01/2000,FR420SDIB,,,
42163,112,0,01/01/2000,FR420SDIC,,,
42163,115,0,01/01/2000,FR420C115,,,
42163,191,0,01/01/2000,FR690C191,,,
42163,196,0,01/01/2000,FR620C196,,,
42163,114,0,01/01/2000,FR380C114,,,
42163,119,0,01/01/2000,FR750C119,,,
